2025-04-23 16:30:16.689351 ; Session        ; Debug       ; Session log loaded as 'C:\Users\marsa\Downloads\BT2202A_Plugin-json_testing\BT2202A_Plugin-json_testing\YushiProject\bin\Release\SessionLogs\tap 2025-04-23 16-30-16.txt'. [1.92 ms]
2025-04-23 16:30:16.717277 ; Session        ; Debug       ; Running '.\tap  package create "C:\Users\marsa\Downloads\BT2202A_Plugin-json_testing\BT2202A_Plugin-json_testing\YushiProject\\package.xml" --install' in 'C:\Users\marsa\Downloads\BT2202A_Plugin-json_testing\BT2202A_Plugin-json_testing\YushiProject\bin\Release'.
2025-04-23 16:30:16.753182 ; AssemblyFinder ; Debug       ; Found 17/38 assembly files. [11.9 ms]
2025-04-23 16:30:16.779643 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\marsa\Downloads\BT2202A_Plugin-json_testing\BT2202A_Plugin-json_testing\YushiProject\bin\Release\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2025-04-23 16:30:16.906213 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in C:\Users\marsa\Downloads\BT2202A_Plugin-json_testing\BT2202A_Plugin-json_testing\YushiProject\bin\Release\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2025-04-23 16:30:17.035491 ; Searcher       ; Debug       ; Ordered 17 assemblies according to references. [238 ms]
2025-04-23 16:30:17.149882 ; Searcher       ; Warning     ; Plugin with duplicate type name OpenTap.Plugins.PluginDevelopment.ScpiInstrumentExample defined in 'BT2202a' and 'BT2202A'
2025-04-23 16:30:17.156863 ; PluginManager  ; Debug       ; Found 5 plugin assemblies containing 183 plugin types. [364 ms]
2025-04-23 16:30:17.159855 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.dll
2025-04-23 16:30:17.159855 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2025-04-23 16:30:17.159855 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Package.dll
2025-04-23 16:30:17.159855 ; PluginManager  ; Debug       ; Found version 0.0.0            of BT2202a.dll
2025-04-23 16:30:17.159855 ; PluginManager  ; Debug       ; Found version 9.26.1+3d268116  of OpenTap.Plugins.BasicSteps.dll
2025-04-23 16:30:17.159855 ; PluginManager  ; Debug       ; Searched 17 Assemblies. [370 ms]
2025-04-23 16:30:17.169828 ; AssemblyData   ; Debug       ; Loaded OpenTap. [450 us]
2025-04-23 16:30:17.186784 ; SystemInfo     ; Debug       ; Microsoft Windows 10.0.19045 X64
2025-04-23 16:30:17.186784 ; SystemInfo     ; Debug       ; .NET Framework 4.8.9310.0
2025-04-23 16:30:17.186784 ; SystemInfo     ; Debug       ; OpenTAP Engine 9.26.1+3d268116 X64
2025-04-23 16:30:17.193766 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [6.61 ms]
2025-04-23 16:30:17.204735 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [9.56 ms]
2025-04-23 16:30:17.250302 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [5.43 ms]
